user_id,item_id,skill_id,correct,order_id
22,decimal_addition_q3,decimal_addition,1,12
22,decimal_addition_q4,decimal_addition,0,13
22,decimal_addition_q5,decimal_addition,1,14
22,decimal_addition_q6,decimal_addition,1,15
22,decimal_addition_q7,decimal_addition,0,16
22,decimal_addition_q8,decimal_addition,0,17
22,decimal_addition_q9,decimal_addition,0,18
22,decimal_addition_q10,decimal_addition,1,19
22,place_value_q1,place_value,1,20
22,place_value_q2,place_value,0,21
22,place_value_q3,place_value,0,22
22,place_value_q4,place_value,1,23
22,place_value_q5,place_value,1,24
22,place_value_q6,place_value,1,25
22,place_value_q7,place_value,0,26
22,place_value_q8,place_value,1,27
22,place_value_q9,place_value,1,28
22,place_value_q10,place_value,1,29
23,decimal_comparison_q1,decimal_comparison,0,0
23,decimal_comparison_q2,decimal_comparison,0,1
23,decimal_comparison_q3,decimal_comparison,0,2
23,decimal_comparison_q4,decimal_comparison,0,3
23,decimal_comparison_q5,decimal_comparison,0,4
23,decimal_comparison_q6,decimal_comparison,0,5
23,decimal_comparison_q7,decimal_comparison,0,6
23,decimal_comparison_q8,decimal_comparison,0,7
23,decimal_comparison_q9,decimal_comparison,0,8
23,decimal_comparison_q10,decimal_comparison,0,9
23,decimal_addition_q1,decimal_addition,0,10
23,decimal_addition_q2,decimal_addition,1,11
23,decimal_addition_q3,decimal_addition,0,12
23,decimal_addition_q4,decimal_addition,0,13
23,decimal_addition_q5,decimal_addition,0,14
23,decimal_addition_q6,decimal_addition,0,15
23,decimal_addition_q7,decimal_addition,0,16
23,decimal_addition_q8,decimal_addition,0,17
23,decimal_addition_q9,decimal_addition,0,18
23,decimal_addition_q10,decimal_addition,0,19
23,place_value_q1,place_value,0,20
23,place_value_q2,place_value,1,21
23,place_value_q3,place_value,1,22
23,place_value_q4,place_value,1,23
23,place_value_q5,place_value,0,24
23,place_value_q6,place_value,0,25
23,place_value_q7,place_value,1,26
23,place_value_q8,place_value,0,27
23,place_value_q9,place_value,0,28
23,place_value_q10,place_value,0,29
24,decimal_comparison_q1,decimal_comparison,0,0
24,decimal_comparison_q2,decimal_comparison,0,1
24,decimal_comparison_q3,decimal_comparison,1,2
24,decimal_comparison_q4,decimal_comparison,0,3
24,decimal_comparison_q5,decimal_comparison,1,4
24,decimal_comparison_q6,decimal_comparison,1,5
24,decimal_comparison_q7,decimal_comparison,1,6
24,decimal_comparison_q8,decimal_comparison,0,7
24,decimal_comparison_q9,decimal_comparison,0,8
24,decimal_comparison_q10,decimal_comparison,1,9
24,decimal_addition_q1,decimal_addition,1,10
24,decimal_addition_q2,decimal_addition,0,11
24,decimal_addition_q3,decimal_addition,1,12
24,decimal_addition_q4,decimal_addition,0,13
24,decimal_addition_q5,decimal_addition,1,14
24,decimal_addition_q6,decimal_addition,1,15
24,decimal_addition_q7,decimal_addition,1,16
24,decimal_addition_q8,decimal_addition,1,17
24,decimal_addition_q9,decimal_addition,0,18
24,decimal_addition_q10,decimal_addition,1,19
24,place_value_q1,place_value,1,20
24,place_value_q2,place_value,0,21
24,place_value_q3,place_value,1,22
24,place_value_q4,place_value,1,23
24,place_value_q5,place_value,0,24
24,place_value_q6,place_value,0,25
24,place_value_q7,place_value,1,26
24,place_value_q8,place_value,0,27
24,place_value_q9,place_value,0,28
24,place_value_q10,place_value,1,29
25,decimal_comparison_q1,decimal_comparison,1,0
25,decimal_comparison_q2,decimal_comparison,1,1
25,decimal_comparison_q3,decimal_comparison,0,2
25,decimal_comparison_q4,decimal_comparison,0,3
25,decimal_comparison_q5,decimal_comparison,1,4
25,decimal_comparison_q6,decimal_comparison,1,5
25,decimal_comparison_q7,decimal_comparison,1,6
25,decimal_comparison_q8,decimal_comparison,0,7
25,decimal_comparison_q9,decimal_comparison,1,8
25,decimal_comparison_q10,decimal_comparison,1,9
25,decimal_addition_q1,decimal_addition,0,10
25,decimal_addition_q2,decimal_addition,0,11
25,decimal_addition_q3,decimal_addition,1,12
25,decimal_addition_q4,decimal_addition,0,13
25,decimal_addition_q5,decimal_addition,1,14
25,decimal_addition_q6,decimal_addition,0,15
25,decimal_addition_q7,decimal_addition,1,16
25,decimal_addition_q8,decimal_addition,1,17
25,decimal_addition_q9,decimal_addition,0,18
25,decimal_addition_q10,decimal_addition,1,19
25,place_value_q1,place_value,1,20
25,place_value_q2,place_value,0,21
25,place_value_q3,place_value,0,22
25,place_value_q4,place_value,0,23
25,place_value_q5,place_value,0,24
25,place_value_q6,place_value,1,25
25,place_value_q7,place_value,1,26
25,place_value_q8,place_value,1,27
25,place_value_q9,place_value,1,28
25,place_value_q10,place_value,0,29
26,decimal_comparison_q1,decimal_comparison,1,0
26,decimal_comparison_q2,decimal_comparison,0,1
26,decimal_comparison_q3,decimal_comparison,0,2
26,decimal_comparison_q4,decimal_comparison,1,3
26,decimal_comparison_q5,decimal_comparison,0,4
26,decimal_comparison_q6,decimal_comparison,0,5
26,decimal_comparison_q7,decimal_comparison,1,6
26,decimal_comparison_q8,decimal_comparison,0,7
26,decimal_comparison_q9,decimal_comparison,1,8
26,decimal_comparison_q10,decimal_comparison,0,9
26,decimal_addition_q1,decimal_addition,1,10
26,decimal_addition_q2,decimal_addition,0,11
26,decimal_addition_q3,decimal_addition,1,12
26,decimal_addition_q4,decimal_addition,1,13
26,decimal_addition_q5,decimal_addition,1,14
26,decimal_addition_q6,decimal_addition,0,15
26,decimal_addition_q7,decimal_addition,1,16
26,decimal_addition_q8,decimal_addition,1,17
26,decimal_addition_q9,decimal_addition,0,18
26,decimal_addition_q10,decimal_addition,0,19
26,place_value_q1,place_value,1,20
26,place_value_q2,place_value,1,21
26,place_value_q3,place_value,0,22
26,place_value_q4,place_value,0,23
26,place_value_q5,place_value,1,24
26,place_value_q6,place_value,1,25
26,place_value_q7,place_value,0,26
26,place_value_q8,place_value,1,27
26,place_value_q9,place_value,1,28
26,place_value_q10,place_value,0,29
27,decimal_comparison_q1,decimal_comparison,0,0
27,decimal_comparison_q2,decimal_comparison,0,1
27,decimal_comparison_q3,decimal_comparison,1,2
27,decimal_comparison_q4,decimal_comparison,0,3
27,decimal_comparison_q5,decimal_comparison,0,4
27,decimal_comparison_q6,decimal_comparison,0,5
27,decimal_comparison_q7,decimal_comparison,0,6
27,decimal_comparison_q8,decimal_comparison,1,7
27,decimal_comparison_q9,decimal_comparison,0,8
27,decimal_comparison_q10,decimal_comparison,0,9
27,decimal_addition_q1,decimal_addition,0,10
27,decimal_addition_q2,decimal_addition,0,11
27,decimal_addition_q3,decimal_addition,0,12
27,decimal_addition_q4,decimal_addition,0,13
27,decimal_addition_q5,decimal_addition,0,14
27,decimal_addition_q6,decimal_addition,0,15
27,decimal_addition_q7,decimal_addition,0,16
27,decimal_addition_q8,decimal_addition,0,17
27,decimal_addition_q9,decimal_addition,1,18
27,decimal_addition_q10,decimal_addition,0,19
27,place_value_q1,place_value,0,20
27,place_value_q2,place_value,0,21
27,place_value_q3,place_value,0,22
27,place_value_q4,place_value,0,23
27,place_value_q5,place_value,0,24
27,place_value_q6,place_value,1,25
27,place_value_q7,place_value,0,26
27,place_value_q8,place_value,0,27
27,place_value_q9,place_value,0,28
27,place_value_q10,place_value,1,29
28,decimal_comparison_q1,decimal_comparison,1,0
28,decimal_comparison_q2,decimal_comparison,1,1
28,decimal_comparison_q3,decimal_comparison,1,2
28,decimal_comparison_q4,decimal_comparison,1,3
28,decimal_comparison_q5,decimal_comparison,1,4
28,decimal_comparison_q6,decimal_comparison,0,5
28,decimal_comparison_q7,decimal_comparison,1,6
28,decimal_comparison_q8,decimal_comparison,1,7
28,decimal_comparison_q9,decimal_comparison,1,8
28,decimal_comparison_q10,decimal_comparison,1,9
28,decimal_addition_q1,decimal_addition,1,10
28,decimal_addition_q2,decimal_addition,1,11
28,decimal_addition_q3,decimal_addition,1,12
28,decimal_addition_q4,decimal_addition,1,13
28,decimal_addition_q5,decimal_addition,1,14
28,decimal_addition_q6,decimal_addition,1,15
28,decimal_addition_q7,decimal_addition,1,16
28,decimal_addition_q8,decimal_addition,1,17
28,decimal_addition_q9,decimal_addition,1,18
28,decimal_addition_q10,decimal_addition,1,19
28,place_value_q1,place_value,0,20
28,place_value_q2,place_value,0,21
28,place_value_q3,place_value,1,22
28,place_value_q4,place_value,1,23
28,place_value_q5,place_value,1,24
28,place_value_q6,place_value,1,25
28,place_value_q7,place_value,1,26
28,place_value_q8,place_value,1,27
28,place_value_q9,place_value,1,28
28,place_value_q10,place_value,1,29
29,decimal_comparison_q1,decimal_comparison,1,0
29,decimal_comparison_q2,decimal_comparison,1,1
29,decimal_comparison_q3,decimal_comparison,0,2
29,decimal_comparison_q4,decimal_comparison,1,3
29,decimal_comparison_q5,decimal_comparison,1,4
29,decimal_comparison_q6,decimal_comparison,1,5
29,decimal_comparison_q7,decimal_comparison,1,6
29,decimal_comparison_q8,decimal_comparison,1,7
29,decimal_comparison_q9,decimal_comparison,1,8
29,decimal_comparison_q10,decimal_comparison,0,9
29,decimal_addition_q1,decimal_addition,0,10
29,decimal_addition_q2,decimal_addition,1,11
29,decimal_addition_q3,decimal_addition,1,12
29,decimal_addition_q4,decimal_addition,1,13
29,decimal_addition_q5,decimal_addition,1,14
29,decimal_addition_q6,decimal_addition,0,15
29,decimal_addition_q7,decimal_addition,1,16
29,decimal_addition_q8,decimal_addition,1,17
29,decimal_addition_q9,decimal_addition,1,18
29,decimal_addition_q10,decimal_addition,1,19
29,place_value_q1,place_value,1,20
29,place_value_q2,place_value,1,21
29,place_value_q3,place_value,1,22
29,place_value_q4,place_value,0,23
29,place_value_q5,place_value,0,24
29,place_value_q6,place_value,1,25
29,place_value_q7,place_value,1,26
29,place_value_q8,place_value,1,27
29,place_value_q9,place_value,1,28
29,place_value_q10,place_value,1,29
30,decimal_comparison_q1,decimal_comparison,0,0
30,decimal_comparison_q2,decimal_comparison,0,1
30,decimal_comparison_q3,decimal_comparison,0,2
30,decimal_comparison_q4,decimal_comparison,0,3
30,decimal_comparison_q5,decimal_comparison,0,4
30,decimal_comparison_q6,decimal_comparison,1,5
30,decimal_comparison_q7,decimal_comparison,1,6
30,decimal_comparison_q8,decimal_comparison,0,7
30,decimal_comparison_q9,decimal_comparison,1,8
30,decimal_comparison_q10,decimal_comparison,0,9
30,decimal_addition_q1,decimal_addition,1,10
30,decimal_addition_q2,decimal_addition,1,11
30,decimal_addition_q3,decimal_addition,0,12
30,decimal_addition_q4,decimal_addition,0,13
30,decimal_addition_q5,decimal_addition,0,14
30,decimal_addition_q6,decimal_addition,0,15
30,decimal_addition_q7,decimal_addition,0,16
30,decimal_addition_q8,decimal_addition,0,17
30,decimal_addition_q9,decimal_addition,0,18
30,decimal_addition_q10,decimal_addition,1,19
30,place_value_q1,place_value,1,20
30,place_value_q2,place_value,0,21
30,place_value_q3,place_value,0,22
30,place_value_q4,place_value,0,23
30,place_value_q5,place_value,0,24
30,place_value_q6,place_value,1,25
30,place_value_q7,place_value,0,26
30,place_value_q8,place_value,0,27
30,place_value_q9,place_value,0,28
30,place_value_q10,place_value,0,29
31,decimal_comparison_q1,decimal_comparison,1,0
31,decimal_comparison_q2,decimal_comparison,1,1
31,decimal_comparison_q3,decimal_comparison,1,2
31,decimal_comparison_q4,decimal_comparison,0,3
31,decimal_comparison_q5,decimal_comparison,0,4
31,decimal_comparison_q6,decimal_comparison,1,5
31,decimal_comparison_q7,decimal_comparison,1,6
31,decimal_comparison_q8,decimal_comparison,1,7
31,decimal_comparison_q9,decimal_comparison,1,8
31,decimal_comparison_q10,decimal_comparison,0,9
31,decimal_addition_q1,decimal_addition,1,10
31,decimal_addition_q2,decimal_addition,1,11
31,decimal_addition_q3,decimal_addition,1,12
31,decimal_addition_q4,decimal_addition,1,13
31,decimal_addition_q5,decimal_addition,1,14
31,decimal_addition_q6,decimal_addition,1,15
31,decimal_addition_q7,decimal_addition,1,16
31,decimal_addition_q8,decimal_addition,1,17
31,decimal_addition_q9,decimal_addition,1,18
31,decimal_addition_q10,decimal_addition,1,19
31,place_value_q1,place_value,1,20
31,place_value_q2,place_value,1,21
31,place_value_q3,place_value,1,22
31,place_value_q4,place_value,1,23
31,place_value_q5,place_value,1,24
31,place_value_q6,place_value,1,25
31,place_value_q7,place_value,1,26
31,place_value_q8,place_value,0,27
31,place_value_q9,place_value,1,28
31,place_value_q10,place_value,1,29
32,decimal_comparison_q1,decimal_comparison,1,0
32,decimal_comparison_q2,decimal_comparison,1,1
32,decimal_comparison_q3,decimal_comparison,1,2
32,decimal_comparison_q4,decimal_comparison,1,3
32,decimal_comparison_q5,decimal_comparison,1,4
32,decimal_comparison_q6,decimal_comparison,1,5
32,decimal_comparison_q7,decimal_comparison,1,6
32,decimal_comparison_q8,decimal_comparison,0,7
32,decimal_comparison_q9,decimal_comparison,1,8
32,decimal_comparison_q10,decimal_comparison,1,9
32,decimal_addition_q1,decimal_addition,0,10
32,decimal_addition_q2,decimal_addition,1,11
32,decimal_addition_q3,decimal_addition,0,12
32,decimal_addition_q4,decimal_addition,1,13
32,decimal_addition_q5,decimal_addition,1,14
32,decimal_addition_q6,decimal_addition,0,15
32,decimal_addition_q7,decimal_addition,0,16
32,decimal_addition_q8,decimal_addition,1,17
32,decimal_addition_q9,decimal_addition,1,18
32,decimal_addition_q10,decimal_addition,1,19
32,place_value_q1,place_value,1,20
32,place_value_q2,place_value,1,21
32,place_value_q3,place_value,0,22
32,place_value_q4,place_value,1,23
32,place_value_q5,place_value,0,24
32,place_value_q6,place_value,1,25
32,place_value_q7,place_value,1,26
32,place_value_q8,place_value,1,27
32,place_value_q9,place_value,0,28
32,place_value_q10,place_value,0,29
33,decimal_comparison_q1,decimal_comparison,0,0
33,decimal_comparison_q2,decimal_comparison,0,1
33,decimal_comparison_q3,decimal_comparison,1,2
33,decimal_comparison_q4,decimal_comparison,1,3
33,decimal_comparison_q5,decimal_comparison,1,4
33,decimal_comparison_q6,decimal_comparison,0,5
33,decimal_comparison_q7,decimal_comparison,0,6
33,decimal_comparison_q8,decimal_comparison,1,7
33,decimal_comparison_q9,decimal_comparison,1,8
33,decimal_comparison_q10,decimal_comparison,0,9
33,decimal_addition_q1,decimal_addition,1,10
33,decimal_addition_q2,decimal_addition,1,11
33,decimal_addition_q3,decimal_addition,0,12
33,decimal_addition_q4,decimal_addition,1,13
33,decimal_addition_q5,decimal_addition,0,14
33,decimal_addition_q6,decimal_addition,1,15
33,decimal_addition_q7,decimal_addition,0,16
33,decimal_addition_q8,decimal_addition,0,17
33,decimal_addition_q9,decimal_addition,0,18
33,decimal_addition_q10,decimal_addition,1,19
33,place_value_q1,place_value,0,20
33,place_value_q2,place_value,0,21
33,place_value_q3,place_value,1,22
33,place_value_q4,place_value,0,23
33,place_value_q5,place_value,1,24
33,place_value_q6,place_value,1,25
33,place_value_q7,place_value,1,26
33,place_value_q8,place_value,1,27
33,place_value_q9,place_value,1,28
33,place_value_q10,place_value,1,29
34,decimal_comparison_q1,decimal_comparison,1,0
34,decimal_comparison_q2,decimal_comparison,1,1
34,decimal_comparison_q3,decimal_comparison,1,2
34,decimal_comparison_q4,decimal_comparison,1,3
34,decimal_comparison_q5,decimal_comparison,1,4
34,decimal_comparison_q6,decimal_comparison,1,5
34,decimal_comparison_q7,decimal_comparison,1,6
34,decimal_comparison_q8,decimal_comparison,1,7
34,decimal_comparison_q9,decimal_comparison,0,8
34,decimal_comparison_q10,decimal_comparison,1,9
34,decimal_addition_q1,decimal_addition,1,10
34,decimal_addition_q2,decimal_addition,1,11
34,decimal_addition_q3,decimal_addition,0,12
34,decimal_addition_q4,decimal_addition,1,13
34,decimal_addition_q5,decimal_addition,0,14
34,decimal_addition_q6,decimal_addition,1,15
34,decimal_addition_q7,decimal_addition,0,16
34,decimal_addition_q8,decimal_addition,1,17
34,decimal_addition_q9,decimal_addition,0,18
34,decimal_addition_q10,decimal_addition,1,19
34,place_value_q1,place_value,0,20
34,place_value_q2,place_value,1,21
34,place_value_q3,place_value,1,22
34,place_value_q4,place_value,1,23
34,place_value_q5,place_value,0,24
34,place_value_q6,place_value,0,25
34,place_value_q7,place_value,1,26
34,place_value_q8,place_value,1,27
34,place_value_q9,place_value,1,28
34,place_value_q10,place_value,1,29
35,decimal_comparison_q1,decimal_comparison,0,0
35,decimal_comparison_q2,decimal_comparison,0,1
35,decimal_comparison_q3,decimal_comparison,0,2
35,decimal_comparison_q4,decimal_comparison,0,3
35,decimal_comparison_q5,decimal_comparison,0,4
35,decimal_comparison_q6,decimal_comparison,1,5
35,decimal_comparison_q7,decimal_comparison,0,6
35,decimal_comparison_q8,decimal_comparison,1,7
35,decimal_comparison_q9,decimal_comparison,1,8
35,decimal_comparison_q10,decimal_comparison,0,9
35,decimal_addition_q1,decimal_addition,0,10
35,decimal_addition_q2,decimal_addition,1,11
35,decimal_addition_q3,decimal_addition,1,12
35,decimal_addition_q4,decimal_addition,0,13
35,decimal_addition_q5,decimal_addition,0,14
35,decimal_addition_q6,decimal_addition,1,15
35,decimal_addition_q7,decimal_addition,1,16
35,decimal_addition_q8,decimal_addition,0,17
35,decimal_addition_q9,decimal_addition,1,18
35,decimal_addition_q10,decimal_addition,1,19
35,place_value_q1,place_value,1,20
35,place_value_q2,place_value,0,21
35,place_value_q3,place_value,1,22
35,place_value_q4,place_value,1,23
35,place_value_q5,place_value,1,24
35,place_value_q6,place_value,0,25
35,place_value_q7,place_value,0,26
35,place_value_q8,place_value,0,27
35,place_value_q9,place_value,0,28
35,place_value_q10,place_value,1,29
36,decimal_comparison_q1,decimal_comparison,1,0
36,decimal_comparison_q2,decimal_comparison,0,1
36,decimal_comparison_q3,decimal_comparison,1,2
36,decimal_comparison_q4,decimal_comparison,0,3
36,decimal_comparison_q5,decimal_comparison,0,4
36,decimal_comparison_q6,decimal_comparison,0,5
36,decimal_comparison_q7,decimal_comparison,0,6
36,decimal_comparison_q8,decimal_comparison,1,7
36,decimal_comparison_q9,decimal_comparison,1,8
36,decimal_comparison_q10,decimal_comparison,0,9
36,decimal_addition_q1,decimal_addition,1,10
36,decimal_addition_q2,decimal_addition,0,11
36,decimal_addition_q3,decimal_addition,1,12
36,decimal_addition_q4,decimal_addition,0,13
36,decimal_addition_q5,decimal_addition,0,14
36,decimal_addition_q6,decimal_addition,1,15
36,decimal_addition_q7,decimal_addition,0,16
36,decimal_addition_q8,decimal_addition,0,17
36,decimal_addition_q9,decimal_addition,1,18
36,decimal_addition_q10,decimal_addition,0,19
36,place_value_q1,place_value,0,20
36,place_value_q2,place_value,0,21
36,place_value_q3,place_value,1,22
36,place_value_q4,place_value,1,23
36,place_value_q5,place_value,1,24
36,place_value_q6,place_value,1,25
36,place_value_q7,place_value,0,26
36,place_value_q8,place_value,0,27
36,place_value_q9,place_value,1,28
36,place_value_q10,place_value,1,29
37,decimal_comparison_q1,decimal_comparison,0,0
37,decimal_comparison_q2,decimal_comparison,0,1
37,decimal_comparison_q3,decimal_comparison,0,2
37,decimal_comparison_q4,decimal_comparison,0,3
37,decimal_comparison_q5,decimal_comparison,0,4
37,decimal_comparison_q6,decimal_comparison,0,5
37,decimal_comparison_q7,decimal_comparison,1,6
37,decimal_comparison_q8,decimal_comparison,0,7
37,decimal_comparison_q9,decimal_comparison,0,8
37,decimal_comparison_q10,decimal_comparison,0,9
37,decimal_addition_q1,decimal_addition,1,10
37,decimal_addition_q2,decimal_addition,0,11
37,decimal_addition_q3,decimal_addition,0,12
37,decimal_addition_q4,decimal_addition,0,13
37,decimal_addition_q5,decimal_addition,0,14
37,decimal_addition_q6,decimal_addition,1,15
37,decimal_addition_q7,decimal_addition,1,16
37,decimal_addition_q8,decimal_addition,0,17
37,decimal_addition_q9,decimal_addition,1,18
37,decimal_addition_q10,decimal_addition,1,19
37,place_value_q1,place_value,0,20
37,place_value_q2,place_value,1,21
37,place_value_q3,place_value,0,22
37,place_value_q4,place_value,0,23
37,place_value_q5,place_value,0,24
37,place_value_q6,place_value,0,25
37,place_value_q7,place_value,0,26
37,place_value_q8,place_value,1,27
37,place_value_q9,place_value,1,28
37,place_value_q10,place_value,0,29
38,decimal_comparison_q1,decimal_comparison,1,0
38,decimal_comparison_q2,decimal_comparison,0,1
38,decimal_comparison_q3,decimal_comparison,0,2
38,decimal_comparison_q4,decimal_comparison,1,3
38,decimal_comparison_q5,decimal_comparison,0,4
38,decimal_comparison_q6,decimal_comparison,1,5
38,decimal_comparison_q7,decimal_comparison,1,6
38,decimal_comparison_q8,decimal_comparison,0,7
38,decimal_comparison_q9,decimal_comparison,0,8
38,decimal_comparison_q10,decimal_comparison,0,9
38,decimal_addition_q1,decimal_addition,0,10
38,decimal_addition_q2,decimal_addition,1,11
38,decimal_addition_q3,decimal_addition,0,12
38,decimal_addition_q4,decimal_addition,0,13
38,decimal_addition_q5,decimal_addition,1,14
38,decimal_addition_q6,decimal_addition,0,15
38,decimal_addition_q7,decimal_addition,1,16
38,decimal_addition_q8,decimal_addition,0,17
38,decimal_addition_q9,decimal_addition,1,18
38,decimal_addition_q10,decimal_addition,0,19
38,place_value_q1,place_value,1,20
38,place_value_q2,place_value,0,21
38,place_value_q3,place_value,0,22
38,place_value_q4,place_value,1,23
38,place_value_q5,place_value,0,24
38,place_value_q6,place_value,1,25
38,place_value_q7,place_value,1,26
38,place_value_q8,place_value,0,27
38,place_value_q9,place_value,0,28
38,place_value_q10,place_value,1,29
39,decimal_comparison_q1,decimal_comparison,1,0
39,decimal_comparison_q2,decimal_comparison,0,1
39,decimal_comparison_q3,decimal_comparison,1,2
39,decimal_comparison_q4,decimal_comparison,0,3
39,decimal_comparison_q5,decimal_comparison,0,4
39,decimal_comparison_q6,decimal_comparison,0,5
39,decimal_comparison_q7,decimal_comparison,0,6
39,decimal_comparison_q8,decimal_comparison,1,7
39,decimal_comparison_q9,decimal_comparison,0,8
39,decimal_comparison_q10,decimal_comparison,1,9
39,decimal_addition_q1,decimal_addition,1,10
39,decimal_addition_q2,decimal_addition,1,11
39,decimal_addition_q3,decimal_addition,1,12
39,decimal_addition_q4,decimal_addition,0,13
39,decimal_addition_q5,decimal_addition,0,14
39,decimal_addition_q6,decimal_addition,1,15
39,decimal_addition_q7,decimal_addition,1,16
39,decimal_addition_q8,decimal_addition,0,17
39,decimal_addition_q9,decimal_addition,1,18
39,decimal_addition_q10,decimal_addition,1,19
39,place_value_q1,place_value,1,20
39,place_value_q2,place_value,0,21
39,place_value_q3,place_value,0,22
39,place_value_q4,place_value,1,23
39,place_value_q5,place_value,1,24
39,place_value_q6,place_value,0,25
39,place_value_q7,place_value,0,26
39,place_value_q8,place_value,1,27
39,place_value_q9,place_value,0,28
39,place_value_q10,place_value,1,29
40,decimal_comparison_q1,decimal_comparison,0,0
40,decimal_comparison_q2,decimal_comparison,1,1
40,decimal_comparison_q3,decimal_comparison,0,2
40,decimal_comparison_q4,decimal_comparison,1,3
40,decimal_comparison_q5,decimal_comparison,0,4
40,decimal_comparison_q6,decimal_comparison,0,5
40,decimal_comparison_q7,decimal_comparison,1,6
40,decimal_comparison_q8,decimal_comparison,0,7
40,decimal_comparison_q9,decimal_comparison,1,8
40,decimal_comparison_q10,decimal_comparison,0,9
40,decimal_addition_q1,decimal_addition,0,10
40,decimal_addition_q2,decimal_addition,0,11
40,decimal_addition_q3,decimal_addition,1,12
40,decimal_addition_q4,decimal_addition,0,13
40,decimal_addition_q5,decimal_addition,1,14
40,decimal_addition_q6,decimal_addition,0,15
40,decimal_addition_q7,decimal_addition,1,16
40,decimal_addition_q8,decimal_addition,0,17
40,decimal_addition_q9,decimal_addition,1,18
40,decimal_addition_q10,decimal_addition,1,19
40,place_value_q1,place_value,1,20
40,place_value_q2,place_value,1,21
40,place_value_q3,place_value,1,22
40,place_value_q4,place_value,0,23
40,place_value_q5,place_value,0,24
40,place_value_q6,place_value,0,25
40,place_value_q7,place_value,1,26
40,place_value_q8,place_value,1,27
40,place_value_q9,place_value,1,28
40,place_value_q10,place_value,0,29
41,decimal_comparison_q1,decimal_comparison,0,0
41,decimal_comparison_q2,decimal_comparison,0,1
41,decimal_comparison_q3,decimal_comparison,0,2
41,decimal_comparison_q4,decimal_comparison,1,3
41,decimal_comparison_q5,decimal_comparison,0,4
41,decimal_comparison_q6,decimal_comparison,1,5
41,decimal_comparison_q7,decimal_comparison,0,6
41,decimal_comparison_q8,decimal_comparison,0,7
41,decimal_comparison_q9,decimal_comparison,0,8
41,decimal_comparison_q10,decimal_comparison,0,9
41,decimal_addition_q1,decimal_addition,0,10
41,decimal_addition_q2,decimal_addition,0,11
41,decimal_addition_q3,decimal_addition,0,12
41,decimal_addition_q4,decimal_addition,0,13
41,decimal_addition_q5,decimal_addition,1,14
41,decimal_addition_q6,decimal_addition,1,15
41,decimal_addition_q7,decimal_addition,1,16
41,decimal_addition_q8,decimal_addition,0,17
41,decimal_addition_q9,decimal_addition,0,18
41,decimal_addition_q10,decimal_addition,0,19
41,place_value_q1,place_value,0,20
41,place_value_q2,place_value,1,21
41,place_value_q3,place_value,0,22
41,place_value_q4,place_value,0,23
41,place_value_q5,place_value,1,24
41,place_value_q6,place_value,1,25
41,place_value_q7,place_value,0,26
41,place_value_q8,place_value,0,27
41,place_value_q9,place_value,0,28
41,place_value_q10,place_value,0,29
42,decimal_comparison_q1,decimal_comparison,1,0
42,decimal_comparison_q2,decimal_comparison,1,1
42,decimal_comparison_q3,decimal_comparison,1,2
42,decimal_comparison_q4,decimal_comparison,1,3
42,decimal_comparison_q5,decimal_comparison,1,4
42,decimal_comparison_q6,decimal_comparison,1,5
42,decimal_comparison_q7,decimal_comparison,1,6
42,decimal_comparison_q8,decimal_comparison,1,7
42,decimal_comparison_q9,decimal_comparison,1,8
42,decimal_comparison_q10,decimal_comparison,1,9
42,decimal_addition_q1,decimal_addition,1,10
42,decimal_addition_q2,decimal_addition,1,11
42,decimal_addition_q3,decimal_addition,1,12
42,decimal_addition_q4,decimal_addition,1,13
42,decimal_addition_q5,decimal_addition,1,14
42,decimal_addition_q6,decimal_addition,0,15
42,decimal_addition_q7,decimal_addition,1,16
42,decimal_addition_q8,decimal_addition,1,17
42,decimal_addition_q9,decimal_addition,1,18
42,decimal_addition_q10,decimal_addition,1,19
42,place_value_q1,place_value,1,20
42,place_value_q2,place_value,1,21
42,place_value_q3,place_value,1,22
42,place_value_q4,place_value,1,23
42,place_value_q5,place_value,1,24
42,place_value_q6,place_value,0,25
42,place_value_q7,place_value,1,26
42,place_value_q8,place_value,1,27
42,place_value_q9,place_value,1,28
42,place_value_q10,place_value,1,29
43,decimal_comparison_q1,decimal_comparison,1,0
43,decimal_comparison_q2,decimal_comparison,1,1
43,decimal_comparison_q3,decimal_comparison,1,2
43,decimal_comparison_q4,decimal_comparison,1,3
43,decimal_comparison_q5,decimal_comparison,1,4
43,decimal_comparison_q6,decimal_comparison,1,5
43,decimal_comparison_q7,decimal_comparison,0,6
43,decimal_comparison_q8,decimal_comparison,1,7
43,decimal_comparison_q9,decimal_comparison,1,8
43,decimal_comparison_q10,decimal_comparison,1,9
43,decimal_addition_q1,decimal_addition,1,10
43,decimal_addition_q2,decimal_addition,1,11
43,decimal_addition_q3,decimal_addition,1,12
43,decimal_addition_q4,decimal_addition,1,13
43,decimal_addition_q5,decimal_addition,1,14
43,decimal_addition_q6,decimal_addition,0,15
43,decimal_addition_q7,decimal_addition,0,16
43,decimal_addition_q8,decimal_addition,1,17
43,decimal_addition_q9,decimal_addition,1,18
43,decimal_addition_q10,decimal_addition,1,19
43,place_value_q1,place_value,1,20
43,place_value_q2,place_value,1,21
43,place_value_q3,place_value,1,22
43,place_value_q4,place_value,1,23
43,place_value_q5,place_value,1,24
43,place_value_q6,place_value,1,25
43,place_value_q7,place_value,1,26
43,place_value_q8,place_value,1,27
